ID;Name_Validity;Division;Class;Sublass;Order;Family;Rank;Name;Author;Czech_name;presence;RL_Evaluation
433;V;10070;10087;10124;10145;10172;34;Breidleria pratensis;(Koch ex Spruce) Loeske;jílovka luèní;Y;LC-att
434;V;10070;10087;10102;10112;10123;28;Bryoerythrophyllum;P.C.Chen;klenice;Y;
435;V;10070;10087;10102;10112;10123;34;Bryoerythrophyllum ferruginascens;(Stirt.) Giacom.;klenice rezavá;Y;LC-att
436;V;10070;10087;10102;10112;10123;34;Bryoerythrophyllum recurvirostrum;(Hedw.) P.C.Chen;klenice naèervenalá;Y;LC
437;V;10070;10087;10124;10133;10134;28;Bryum;Hedw.;prutník;Y;
438;V;10070;10087;10124;10133;10134;34;Bryum algovicum;Sendtn. ex Müll.Hal.;prutník pøevislı;V;DD-va
439;V;10070;10087;10124;10133;10134;34;Bryum alpinum;Huds. ex With.;prutník horskı;Y;NT
440;V;10070;10087;10124;10133;10134;34;Bryum arcticum;(R.Br.) Bruch & Schimp.;prutník severskı;N;NE
441;V;10070;10087;10124;10133;10134;34;Bryum argenteum;Hedw.;prutník støíbøitı;Y;LC
442;V;10070;10087;10124;10133;10134;34;Bryum archangelicum;Bruch & Schimp.;prutník nachılenı;Y;EN
443;V;10070;10087;10124;10133;10134;34;Bryum boreale;(F.Weber & D.Mohr) Funck;prutník plavı;Y;LC
444;V;10070;10087;10124;10133;10134;34;Bryum caespiticium;Hedw.;prutník drnatı;Y;LC
445;V;10070;10087;10124;10133;10134;34;Bryum capillare;Hedw.;prutník chluponosnı;Y;LC
446;V;10070;10087;10124;10133;10134;34;Bryum creberrimum;Taylor;prutník nahlouèenı;Y;EN
447;V;10070;10087;10124;10133;10134;34;Bryum cryophilum;M?rtensson;(bez èeského jména);N;NE
448;V;10070;10087;10124;10133;10134;34;Bryum cyclophyllum;(Schwägr.) Bruch & Schimp.;prutník okrouhlolistı;Y;EN
449;V;10070;10087;10124;10133;10134;34;Bryum dichotomum;Hedw.;prutník dvoubarevnı;Y;LC
450;V;10070;10087;10124;10133;10134;34;Bryum donianum;Grev.;(bez èeského jména);N;NE
451;V;10070;10087;10124;10133;10134;34;Bryum elegans;Nees;prutník zdobnı;Y;NT
452;V;10070;10087;10124;10133;10134;34;Bryum funkii;Schwägr.;prutník Funckùv;Y;DD
453;V;10070;10087;10124;10133;10134;34;Bryum gemmiferum;R.Wilczek & Demaret;prutník mnoilkonosnı;Y;LC-att
454;V;10070;10087;10124;10133;10134;34;Bryum intermedium;(Brid.) Turton;prutník prostøední;Y;CR
455;V;10070;10087;10124;10133;10134;34;Bryum klinggraeffii;Schimp.;prutník Klinggraefùv;Y;LC
456;V;10070;10087;10124;10133;10134;34;Bryum knowltonii;Barnes;(bez èeského jména);N;NE
457;V;10070;10087;10124;10133;10134;34;Bryum kunzei;Hornsch.;prutník Kunzeùv;Y;DD
458;V;10070;10087;10124;10133;10134;34;Bryum longisetum;Blandow ex Schwägr.;prutník dlouhoštìtı;V;RE
459;V;10070;10087;10124;10133;10134;34;Bryum mildeanum;Jur.;prutník Mildeùv;Y;VU
460;V;10070;10087;10124;10133;10134;34;Bryum moravicum;Podp.;prutník moravskı;Y;LC
461;V;10070;10087;10124;10133;10134;34;Bryum muehlenbeckii;Bruch & Schimp.;prutník Mühlenbeckùv;Y;NT
462;V;10070;10087;10124;10133;10134;34;Bryum pallens;Sw.;prutník bledı;Y;LC
463;V;10070;10087;10124;10133;10134;34;Bryum pseudotriquetrum;(Hedw.) G.Gaertn., B.Mey. & Scherb.;prutník hvìzdovitı;Y;NE
464;V;10070;10087;10124;10133;10134;36;Bryum pseudotriquetrum var. pseudotriquetrum;\N;prutník hvìzdovitı pravı;Y;LC
465;V;10070;10087;10124;10133;10134;36;Bryum pseudotriquetrum var. bimum;(Schreb.) Sw.;prutník hvìzdovitı dvouletı;Y;LC-att
466;V;10070;10087;10124;10133;10134;36;Bryum pseudotriquetrum var. neodamense;(Itzigs.) Buse;prutník hvìzdovitı neudamskı;V;RE
467;V;10070;10087;10124;10133;10134;34;Bryum radiculosum;Brid.;prutník zední;Y;LC-att
468;V;10070;10087;10124;10133;10134;34;Bryum rubens;Mitt.;prutník èervenající;Y;LC
469;V;10070;10087;10124;10133;10134;34;Bryum ruderale;Crundw. & Nyholm;prutník rumištní;Y;DD
470;V;10070;10087;10124;10133;10134;34;Bryum sauteri;Bruch & Schimp.;prutník Sauterùv;Y;DD
471;V;10070;10087;10124;10133;10134;34;Bryum schleicheri;Schwägr.;prutník Schleicherùv;Y;CR
472;V;10070;10087;10124;10133;10134;34;Bryum subapiculatum;Hampe;prutník pøišpièatìlı;Y;LC
473;V;10070;10087;10124;10133;10134;34;Bryum tenuisetum;Limpr.;prutník tenkoštìtı;Y;DD
474;V;10070;10087;10124;10133;10134;34;Bryum torquescens;Bruch & Schimp.;prutník kroucenı;Y;DD
475;V;10070;10087;10124;10133;10134;34;Bryum turbinatum;(Hedw.) Turner;prutník èíšovitı;Y;EN
476;V;10070;10087;10124;10133;10134;34;Bryum uliginosum;(Brid.) Bruch & Schimp.;prutník bainnı;Y;EN
477;V;10070;10087;10124;10133;10134;34;Bryum violaceum;Crundw. & Nyholm;prutník nafialovìlı;Y;LC
478;V;10070;10087;10124;10133;10134;34;Bryum warneum;(Röhl.) Brid.;prutník warenskı;N;NE
479;V;10070;10087;10124;10133;10134;34;Bryum weigelii;Biehler;prutník Weigelùv;Y;LC-att
480;V;10070;10087;10088;10089;10090;28;Buxbaumia;Hedw.;šikoušek;Y;
481;V;10070;10087;10088;10089;10090;34;Buxbaumia aphylla;Hedw.;šikoušek bezlistı;Y;NT
482;V;10070;10087;10088;10089;10090;34;Buxbaumia viridis;(DC.) Moug. & Nestl.;šikoušek zelenı;Y;VU
483;V;10070;10087;10124;10145;10164;28;Callicladium;H.A.Crum;døevomilka;Y;
484;V;10070;10087;10124;10145;10164;34;Callicladium haldanianum;(Grev.) H.A.Crum;døevomilka rùznolistá;Y;VU
485;V;10070;10087;10124;10145;10166;28;Calliergon;(Sull.) Kindb.;baøinatka;Y;
486;V;10070;10087;10124;10145;10166;34;Calliergon cordifolium;(Hedw.) Kindb.;baøinatka srdèitá;Y;LC
487;V;10070;10087;10124;10145;10166;34;Calliergon giganteum;(Schimp.) Kindb.;baøinatka obrovská;Y;VU
488;V;10070;10087;10124;10145;10166;34;Calliergon megalophyllum;Mikut.;baøinatka velkolistá;V;RE
489;V;10070;10087;10124;10145;10166;34;Calliergon richardsonii;(Mitt.) Kindb. ex G.Roth;baøinatka hnìdoèervená;N;NE
490;;10070;10087;10124;10145;10172;28;Calliergonella;Loeske;károvka;Y;
491;V;10070;10087;10124;10145;10172;34;Calliergonella cuspidata;(Hedw.) Loeske;károvka hrotitá;Y;LC
492;V;10070;10087;10124;10145;10172;34;Calliergonella lindbergii;(Mitt.) Hedenäs;károvka Lindbergova;Y;LC
493;V;10070;10087;10124;10145;10170;28;Campyliadelphus;(Kindb.) R.S.Chopra;zelenka;Y;
494;V;10070;10087;10124;10145;10170;34;Campyliadelphus elodes;(Lindb.) Kanda;zelenka bainná;Y;DD-va
495;V;10070;10087;10124;10145;10170;34;Campyliadelphus chrysophyllus;(Brid.) Kanda;zelenka zlatolistá;Y;LC
496;V;10070;10087;10124;10145;10170;28;Campylium;(Sull.) Mitt.;zelenka;Y;
497;V;10070;10087;10124;10145;10170;34;Campylium protensum;(Brid.) Kindb.;zelenka prodlouená;Y;LC-att
498;V;10070;10087;10124;10145;10170;34;Campylium stellatum;(Hedw.) Lange & C.E.O.Jensen;zelenka hvìzdovitá;Y;NT
499;V;10070;10087;10124;10145;10170;28;Campylophyllopsis;W.R.Buck;mechovec;Y;
500;V;10070;10087;10124;10145;10170;34;Campylophyllopsis calcarea;(Crundw. & Nyholm) Ochyra;mechovec vápencovı;Y;LC-att
501;V;10070;10087;10124;10145;10170;34;Campylophyllopsis hispidula;(Brid.) Ochyra;mechovec štìtinovitı;N;NE
502;V;10070;10087;10124;10145;10170;34;Campylophyllopsis sommerfeltii;(Myrin) Ochyra;mechovec Sommerfeltùv;N;LC-att
503;V;10070;10087;10124;10145;10170;28;Campylophyllum;(Schimp.) M.Fleisch.;mechovec;Y;
504;V;10070;10087;10124;10145;10170;34;Campylophyllum halleri;(Hedw.) M.Fleisch.;mechovec Hallerùv;Y;EN
505;V;10070;10087;10102;10112;10114;28;Campylopus;Brid.;køivonoka;Y;
506;V;10070;10087;10102;10112;10114;34;Campylopus flexuosus;(Hedw.) Brid.;køivonoka zprohıbaná;Y;LC
507;V;10070;10087;10102;10112;10114;34;Campylopus fragilis;(Brid.) Bruch & Schimp.;køivonoka køehká;Y;LC-att
508;V;10070;10087;10102;10112;10114;34;Campylopus introflexus;(Hedw.) Brid.;køivonoka vehnutá;Y;LC
509;V;10070;10087;10102;10112;10114;34;Campylopus pyriformis;(Schultz) Brid.;køivonoka hruškovitá;Y;LC-att
510;V;10070;10087;10102;10112;10114;34;Campylopus subulatus;Schimp. ex Milde;køivonoka krátkolistá;Y;VU
511;V;10070;10087;10102;10107;10110;28;Campylostelium;Bruch & Schimp.;køivoštìt;Y;
512;V;10070;10087;10102;10107;10110;34;Campylostelium saxicola;(F.Weber & D.Mohr) Bruch & Schimp.;køivoštìt skalní;Y;NT
513;V;10070;10087;10102;10112;10122;28;Ceratodon;Brid.;rohozub;Y;
514;V;10070;10087;10102;10112;10122;34;Ceratodon conicus;(Hampe) Lindb.;(bez èeského jména);?;NE
515;V;10070;10087;10102;10112;10122;34;Ceratodon heterophyllus;Kindb.;(bez èeského jména);N;NE
516;V;10070;10087;10102;10112;10122;34;Ceratodon purpureus;(Hedw.) Brid.;rohozub nachovı;Y;LC
517;V;10070;10087;10102;10112;10122;35;Ceratodon purpureus subsp. purpureus;\N;rohozub nachovı pravı;Y;LC
518;V;10070;10087;10124;10133;10135;28;Cinclidium;Sw.;kleèenka;N;
519;V;10070;10087;10124;10133;10135;34;Cinclidium stygium;Sw.;kleèenka bahenní;N;NE
520;V;10070;10087;10102;10112;10123;28;Cinclidotus;P.Beauv.;sítozubka;Y;
521;V;10070;10087;10102;10112;10123;34;Cinclidotus aquaticus;(Hedw.) Bruch & Schimp.;sítozubka vodní;V;RE
522;V;10070;10087;10102;10112;10123;34;Cinclidotus fontinaloides;(Hedw.) P.Beauv.;sítozubka zdrojovkovitá;Y;CR
523;V;10070;10087;10102;10112;10123;34;Cinclidotus riparius;(Host ex Brid.) Arn.;sítozubka pobøení;Y;VU
524;V;10070;10087;10124;10145;10168;28;Cirriphyllum;Grout;hájovka;Y;
525;V;10070;10087;10124;10145;10168;34;Cirriphyllum crassinervium;(Taylor ex Wilson) Loeske & M.Fleisch.;hájovka tlustoeberná;Y;LC
526;V;10070;10087;10124;10145;10168;34;Cirriphyllum piliferum;(Hedw.) Grout;hájovka chluponosná;Y;LC
527;V;10070;10087;10102;10112;10122;28;Cleistocarpidium;Ochyra & Bedn.-Ochyra;libuòka;Y;
528;V;10070;10087;10102;10112;10122;34;Cleistocarpidium palustre;(Bruch & Schimp.) Ochyra & Bednarek-Ochyra;libuòka bahenní;Y;VU
529;V;10070;10087;10124;10145;10152;28;Climacium;F.Weber & D.Mohr;drabík;Y;
530;V;10070;10087;10124;10145;10152;34;Climacium dendroides;(Hedw.) F.Weber & D.Mohr;drabík stromkovitı;Y;LC
531;V;10070;10087;10102;10112;10117;28;Cnestrum;I.Hagen;celozubec;N;
532;V;10070;10087;10102;10112;10117;34;Cnestrum alpestre;(Wahlenb.) Nyholm;celozubec horskı;N;NE
533;V;10070;10087;10102;10112;10117;34;Cnestrum schisti;(F.Weber & D.Mohr) I.Hagen;celozubec skalní;N;NE
534;V;10070;10087;10124;10145;10172;28;Conardia;H.Rob.;konardia;Y;
535;V;10070;10087;10124;10145;10172;34;Conardia compacta;(Müll.Hal.) H.Rob.;konardia hustotrsá;Y;EN
536;V;10070;10087;10102;10107;10109;28;Coscinodon;Spreng.;síovenka;Y;
537;V;10070;10087;10102;10107;10109;34;Coscinodon cribrosus;(Hedw.) Spruce;síovenka poduškovitá;Y;LC
538;V;10070;10087;10124;10145;10170;28;Cratoneuron;(Sull.) Spruce;hruboebrec;Y;
539;V;10070;10087;10124;10145;10170;34;Cratoneuron curvicaule;(Jur.) G.Roth;(bez èeského jména);N;NE
540;V;10070;10087;10124;10145;10170;34;Cratoneuron filicinum;(Hedw.) Spruce;hruboebrec kapradinovı;Y;LC
541;V;10070;10087;10102;10112;10123;28;Crossidium;Jur.;tøásnatka;Y;
542;V;10070;10087;10102;10112;10123;34;Crossidium squamiferum;(Viv.) Jur.;tøásnatka šupinatá;Y;CR
543;V;10070;10087;10124;10145;10169;28;Ctenidium;(Schimp.) Mitt.;høebenitka;Y;
544;V;10070;10087;10124;10145;10169;34;Ctenidium molluscum;(Hedw.) Mitt.;høebenitka mìkkounká;Y;LC
545;V;10070;10087;10102;10112;10117;28;Cynodontium;Bruch & Schimp.;psízubec;Y;
546;V;10070;10087;10102;10112;10117;34;Cynodontium bruntonii;(Sm.) Bruch & Schimp.;psízubec Bruntonùv;Y;LC-att
547;V;10070;10087;10102;10112;10117;34;Cynodontium fallax;Limpr.;psízubec klamnı;N;NE
548;V;10070;10087;10102;10112;10117;34;Cynodontium gracilescens;(F.Weber & D.Mohr) Schimp.;psízubec štíhlı;Y;VU
549;V;10070;10087;10102;10112;10117;34;Cynodontium polycarpon;(Hedw.) Schimp.;psízubec mnohoplodı;Y;LC
550;V;10070;10087;10102;10112;10117;34;Cynodontium strumiferum;(Hedw.) Lindb.;psízubec bradatı;Y;LC
551;V;10070;10087;10102;10112;10117;34;Cynodontium tenellum;(Schimp.) Limpr.;psízubec zakroucenı;Y;VU
552;V;10070;10087;10124;10133;10135;28;Cyrtomnium;Holmen;mìøíkovec;N;
553;V;10070;10087;10124;10133;10135;34;Cyrtomnium hymenophylloides;(Huebener) T.J.Kop.;mìøíkovec blánatcolistı;N;NE
554;V;10070;10087;10124;10145;10147;28;Dichelyma;Myrin;dvojkrytka;V;
555;V;10070;10087;10124;10145;10147;34;Dichelyma falcatum;(Hedw.) Myrin;dvojkrytka srpovitá;V;DD-va
556;V;10070;10087;10102;10112;10119;28;Dichodontium;Schimp.;klanozubka;Y;
557;V;10070;10087;10102;10112;10119;34;Dichodontium flavescens;(Dicks. ex With.) Lindb.;klanozubka plavá;N;NE
558;V;10070;10087;10102;10112;10119;34;Dichodontium palustre;(Dicks.) M.Stech;klanozubka bahenní;Y;LC-att
559;V;10070;10087;10102;10112;10119;34;Dichodontium pellucidum;(Hedw.) Schimp.;klanozubka prosvítavá;Y;LC
560;V;10070;10087;10102;10112;10119;28;Dicranella;(Müll.Hal.) Schimp.;dvouhroteèek;Y;
561;V;10070;10087;10102;10112;10119;34;Dicranella cerviculata;(Hedw.) Schimp.;dvouhroteèek volátkovitı;Y;LC
562;V;10070;10087;10102;10112;10119;34;Dicranella crispa;(Hedw.) Schimp.;dvouhroteèek kadeøavı;V;DD-va
563;V;10070;10087;10102;10112;10119;34;Dicranella grevilleana;(Brid.) Schimp.;dvouhroteèek Grevilleùv;N;NE
564;V;10070;10087;10102;10112;10119;34;Dicranella heteromalla;(Hedw.) Schimp.;dvouhroteèek rùznotvárnı;Y;LC
565;V;10070;10087;10102;10112;10119;34;Dicranella humilis;R.Ruthe;dvouhroteèek nízkı;Y;VU
566;V;10070;10087;10102;10112;10119;34;Dicranella rufescens;(With.) Schimp.;dvouhroteèek naryšavìlı;Y;LC
567;V;10070;10087;10102;10112;10119;34;Dicranella schreberiana;(Hedw.) Dixon;dvouhroteèek Schreberùv;Y;LC
568;V;10070;10087;10102;10112;10119;34;Dicranella staphylina;H.Whitehouse;dvouhroteèek hroznovitı;Y;LC
569;V;10070;10087;10102;10112;10119;34;Dicranella subulata;(Hedw.) Schimp.;dvouhroteèek šídlovitı;Y;VU
570;V;10070;10087;10102;10112;10119;34;Dicranella varia;(Hedw.) Schimp.;dvouhroteèek promìnlivı;Y;LC
571;V;10070;10087;10102;10112;10114;28;Dicranodontium;Bruch & Schimp.;dvouhrotcovka;Y;
572;V;10070;10087;10102;10112;10114;34;Dicranodontium asperulum;(Mitt.) Broth.;dvouhrotcovka drsná;Y;NT
573;V;10070;10087;10102;10112;10114;34;Dicranodontium denudatum;(Brid.) E.Britton;dvouhrotcovka lámavá;Y;LC
574;V;10070;10087;10102;10112;10114;34;Dicranodontium uncinatum;(Harv.) A.Jaeger;dvouhrotcovka kroukolistá;Y;EN
575;V;10070;10087;10102;10112;10117;28;Dicranoweisia;Lindb. ex Milde;køídleèka;Y;
576;V;10070;10087;10102;10112;10117;34;Dicranoweisia cirrata;(Hedw.) Lindb. ex Milde;køídleèka zprohıbaná;Y;LC
577;V;10070;10087;10102;10112;10120;28;Dicranum;Hedw.;dvouhrotec;Y;
578;V;10070;10087;10102;10112;10120;34;Dicranum bonjeanii;De Not.;dvouhrotec bahenní;Y;NT
579;V;10070;10087;10102;10112;10120;34;Dicranum elongatum;Schleich. ex Schwägr.;dvouhrotec prodlouenı;Y;EN
580;V;10070;10087;10102;10112;10120;34;Dicranum flagellare;Hedw.;dvouhrotec vıhonèitı;Y;LC-att
581;V;10070;10087;10102;10112;10120;34;Dicranum flexicaule;Brid.;dvouhrotec smìstnanı;Y;LC
582;V;10070;10087;10102;10112;10120;34;Dicranum fulvum;Hook.;dvouhrotec hnìdolutı;Y;LC-att
583;V;10070;10087;10102;10112;10120;34;Dicranum fuscescens;Turner;dvouhrotec nahnìdlı;Y;LC
584;V;10070;10087;10102;10112;10120;34;Dicranum majus;Turner;dvouhrotec velkı;Y;VU
585;V;10070;10087;10102;10112;10120;34;Dicranum montanum;Hedw.;dvouhrotec chlumní;Y;LC
586;V;10070;10087;10102;10112;10120;34;Dicranum muehlenbeckii;Bruch & Schimp.;dvouhrotec Mühlenbeckùv;Y;CR
587;V;10070;10087;10102;10112;10120;34;Dicranum polysetum;Sw.;dvouhrotec èeøitı;Y;LC
588;V;10070;10087;10102;10112;10120;34;Dicranum scoparium;Hedw.;dvouhrotec chvostnatı;Y;LC
589;V;10070;10087;10102;10112;10120;34;Dicranum spadiceum;J.E.Zetterst.;dvouhrotec opomíjenı;Y;CR
590;V;10070;10087;10102;10112;10120;34;Dicranum spurium;Hedw.;dvouhrotec nepravı;Y;LC-att
591;V;10070;10087;10102;10112;10120;34;Dicranum tauricum;Sapjegin;dvouhrotec tuhı;Y;LC
592;V;10070;10087;10102;10112;10120;34;Dicranum undulatum;Schrad. ex Brid.;dvouhrotec Bergerùv;Y;LC-att
593;V;10070;10087;10102;10112;10120;34;Dicranum viride;(Sull. & Lesq.) Lindb.;dvouhrotec zelenı;Y;NT
594;V;10070;10087;10102;10112;10123;28;Didymodon;Hedw.;pározub;Y;
595;V;10070;10087;10102;10112;10123;34;Didymodon acutus;(Brid.) K.Saito;pározub ostrı;Y;LC-att
596;V;10070;10087;10102;10112;10123;34;Didymodon cordatus;Jur.;pározub srdèitı;Y;VU
597;V;10070;10087;10102;10112;10123;34;Didymodon fallax;(Hedw.) R.H.Zander;pározub klamnı;Y;LC
598;V;10070;10087;10102;10112;10123;34;Didymodon ferrugineus;(Schimp. ex Besch.) M.O.Hill;pározub svinutı;Y;LC
599;V;10070;10087;10102;10112;10123;34;Didymodon giganteus;(Funck) Jur.;pározub obrovskı;N;NE
600;V;10070;10087;10102;10112;10123;34;Didymodon glaucus;Ryan;pározub sivı;Y;VU
601;V;10070;10087;10102;10112;10123;34;Didymodon insulanus;(De Not.) M.O.Hill;pározub válcovitı;Y;LC
602;V;10070;10087;10102;10112;10123;34;Didymodon luridus;Hornsch.;pározub bledolutı;Y;NT
603;V;10070;10087;10102;10112;10123;34;Didymodon rigidulus;Hedw.;pározub tuhı;Y;LC
604;V;10070;10087;10102;10112;10123;34;Didymodon sicculus;M.J.Cano, Ros, García-Zam. & J.Guerra;pározub slanomilnı;Y;NE
605;V;10070;10087;10102;10112;10123;34;Didymodon sinuosus;(Mitt.) Delogne;pározub zprohıbanı;Y;VU
606;V;10070;10087;10102;10112;10123;34;Didymodon spadiceus;(Mitt.) Limpr.;pározub kaštanovı;Y;NT
607;V;10070;10087;10102;10112;10123;34;Didymodon tophaceus;(Brid.) Lisa;pározub vápennı;Y;LC-att
608;V;10070;10087;10102;10112;10123;34;Didymodon umbrosus;(Müll.Hal.) R.H.Zander;pározub stínomilnı;Y;NE
609;V;10070;10087;10102;10112;10123;34;Didymodon validus;Limpr.;pározub statnı;Y;EN
610;V;10070;10087;10102;10112;10123;34;Didymodon vinealis;(Brid.) R.H.Zander;pározub píseènı;Y;EN
611;V;10070;10087;10091;10092;10093;28;Diphyscium;D.Mohr;krèanka;Y;
612;V;10070;10087;10091;10092;10093;34;Diphyscium foliosum;(Hedw.) D.Mohr;krèanka listnatá;Y;LC-att
613;V;10070;10087;10097;10100;10142;28;Discelium;Brid.;drobnolístek;Y;
614;V;10070;10087;10097;10100;10142;34;Discelium nudum;(Dicks.) Brid.;drobnolístek nahı;Y;VU
615;V;10070;10087;10102;10103;10104;28;Distichium;Bruch & Schimp.;dvoustranník;Y;
616;V;10070;10087;10102;10103;10104;34;Distichium capillaceum;(Hedw.) Bruch & Schimp.;dvoustranník vláskovitı;Y;LC
617;V;10070;10087;10102;10103;10104;34;Distichium inclinatum;(Hedw.) Bruch & Schimp.;dvoustranník nachılenı;Y;EN
618;V;10070;10087;10102;10112;10122;28;Ditrichum;Timm ex Hampe;útlovláska;Y;
619;V;10070;10087;10102;10112;10122;34;Ditrichum heteromallum;(Hedw.) E.Britton;útlovláska obecná;Y;LC
620;V;10070;10087;10102;10112;10122;34;Ditrichum lineare;(Sw.) Lindb.;útlovláska pošvatá;Y;LC-att
621;V;10070;10087;10102;10112;10122;34;Ditrichum pallidum;(Hedw.) Hampe;útlovláska bledá;Y;VU
622;V;10070;10087;10102;10112;10122;34;Ditrichum pusillum;(Hedw.) Hampe;útlovláska ohrnutá;Y;LC-att
623;V;10070;10087;10102;10112;10122;34;Ditrichum zonatum;(Brid.) Kindb.;útlovláska pásmovaná;Y;EN
624;V;10070;10087;10124;10145;10170;28;Drepanocladus;(Müll. Hal.) G.Roth;srpnatka;Y;
625;V;10070;10087;10124;10145;10170;34;Drepanocladus aduncus;(Hedw.) Warnst.;srpnatka zahnutá;Y;LC
626;V;10070;10087;10124;10145;10170;34;Drepanocladus longifolius;(Wilson ex Mitt.) Broth. ex Paris;srpnatka dlouholistá;V;DD-va
627;V;10070;10087;10124;10145;10170;34;Drepanocladus lycopodioides;(Brid.) Warnst.;srpnatka plavuòovitá;V;RE
628;V;10070;10087;10124;10145;10170;34;Drepanocladus polygamus;(Schimp.) Hedenäs;srpnatka mnohosnubná;Y;VU
629;V;10070;10087;10124;10145;10170;34;Drepanocladus sendtneri;(Schimp.) Warnst.;srpnatka Sendtnerova;Y;CR
630;V;10070;10087;10124;10145;10170;34;Drepanocladus sordidus;(Müll.Hal.) Hedenäs;srpnatka špinavá;V;RE
631;V;10070;10087;10124;10145;10170;34;Drepanocladus trifarius;(F.Weber & D.Mohr) Broth.;srpnatka tøíøadá;Y;CR
632;V;10070;10087;10124;10145;10170;34;Drepanocladus turgescens;(T.Jensen) Broth.;(bez èeského jména);N;NE
633;V;10070;10087;10124;10145;10161;28;Elodium;(Sull.) Austin;plstnatec;Y;
634;V;10070;10087;10124;10145;10161;34;Elodium blandowii;(F. Weber & D. Mohr) Eckel;plstnatec rašelinnı;Y;EN
635;V;10070;10087;10097;10098;10099;28;Encalypta;Hedw.;èepièatka;Y;
636;V;10070;10087;10097;10098;10099;34;Encalypta affinis;R.Hedw.;èepièatka pøíbuzná;V;RE
637;V;10070;10087;10097;10098;10099;34;Encalypta ciliata;Hedw.;èepièatka brvitá;Y;VU
638;V;10070;10087;10097;10098;10099;34;Encalypta mutica;I.Hagen;(bez èeského jména);N;NE
639;V;10070;10087;10097;10098;10099;34;Encalypta rhaptocarpa;Schwägr.;èepièatka lemovaná;Y;NE
640;V;10070;10087;10097;10098;10099;36;Encalypta rhaptocarpa var. rhaptocarpa;\N;èepièatka lemovaná pravá;Y;EN
641;V;10070;10087;10097;10098;10099;36;Encalypta rhaptocarpa var. leptodon;Lindb.;èepièatka lemovaná tenkozubá;Y;DD
642;V;10070;10087;10097;10098;10099;36;Encalypta rhaptocarpa var. spathulata;(Müll.Hal.) Husn.;èepièatka lemovaná kopisovitá;V;DD-va
643;V;10070;10087;10097;10098;10099;34;Encalypta streptocarpa;Hedw.;èepièatka toèivá;Y;LC
644;V;10070;10087;10097;10098;10099;34;Encalypta vulgaris;Hedw.;èepièatka obecná;Y;LC
645;V;10070;10087;10124;10145;10162;28;Entodon;Müll.Hal.;pokryvnatec;Y;
646;V;10070;10087;10124;10145;10162;34;Entodon cladorrhizans;(Hedw.) Müll.Hal.;(bez èeského jména);N;NE
647;V;10070;10087;10124;10145;10162;34;Entodon concinnus;(De Not.) Paris;pokryvnatec pøímı;Y;LC-att
648;V;10070;10087;10124;10145;10162;34;Entodon schleicheri;(Schimp.) Demet.;pokryvnatec Schleicherùv;Y;DD
649;V;10070;10087;10097;10100;10101;28;Entosthodon;Schwägr.;nitrozubka;Y;
650;V;10070;10087;10097;10100;10101;34;Entosthodon fascicularis;(Hedw.) Müll.Hal.;nitrozubka svazèitá;Y;VU
651;V;10070;10087;10097;10100;10101;34;Entosthodon hungaricus;(Boros) Loeske;nitrozubka slanomilná;Y;NE
652;V;10070;10087;10097;10100;10101;34;Entosthodon muhlenbergii;(Turner) Fife;nitrozubka Mühlenbergova;Y;CR
653;V;10070;10087;10097;10100;10101;34;Entosthodon pulchellus;(H.Philib.) Brugués;nitrozubka spanilá;Y;EN
654;V;10070;10087;10102;10112;10123;28;Ephemerum;Hampe;prchavka;Y;
655;V;10070;10087;10102;10112;10123;34;Ephemerum cohaerens;(Hedw.) Hampe;prchavka souvislá;V;DD-va
656;V;10070;10087;10102;10112;10123;34;Ephemerum minutissimum;Lindb.;prchavka nejmenší;Y;LC
657;V;10070;10087;10102;10112;10123;34;Ephemerum recurvifolium;(Dicks.) Boulay;prchavka køivolistá;Y;VU
658;V;10070;10087;10102;10112;10123;34;Ephemerum serratum;(Schreb. ex Hedw.) Hampe;prchavka pilovitá;Y;DD
659;V;10070;10087;10102;10112;10123;28;Eucladium;Bruch & Schimp.;krasatka;Y;
660;V;10070;10087;10102;10112;10123;34;Eucladium verticillatum;(With.) Bruch & Schimp.;krasatka pøeslenitá;Y;LC
661;V;10070;10087;10124;10145;10168;28;Eurhynchiastrum;Ignatov & Huttunen;trnìnka;Y;
662;V;10070;10087;10124;10145;10168;34;Eurhynchiastrum pulchellum;(Hedw.) Ignatov & Huttunen;trnìnka kostrbatá;Y;LC-att
663;V;10070;10087;10124;10145;10168;36;Eurhynchiastrum pulchellum var. praecox;(Hedw.) Ochyra & ¯arnowiec;trnìnka kostrbatá èasná;Y;NE
664;V;10070;10087;10124;10145;10168;36;Eurhynchiastrum pulchellum var. pulchellum;\N;trnìnka kostrbatá pravá;Y;NE
665;V;10070;10087;10124;10145;10168;28;Eurhynchium;Schimp.;trnìnka;Y;
666;V;10070;10087;10124;10145;10168;34;Eurhynchium angustirete;(Broth.) T.J.Kop.;trnìnka Zetterstedtova;Y;LC
667;V;10070;10087;10124;10145;10168;34;Eurhynchium striatum;(Schreb. ex Hedw.) Schimp.;trnìnka pruhovaná;Y;LC-att
668;V;10070;10087;10124;10145;10154;28;Exsertotheca;S.Olsson, Enroth & D.Quandt;sourubka;Y;
669;V;10070;10087;10124;10145;10154;34;Exsertotheca crispa;(Hedw.) S.Olsson, Enroth & D.Quandt;sourubka kadeøavá;Y;LC
